School,SchlID,last_reported_type,inferred_type,Enrollment,Pre-K,Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,elementary_enrollment,elementary_middle_enrollment,middle_enrollment,high_enrollment,elementary_pct,elementary_middle_pct,middle_pct,high_pct,has_grade78,has_lower_elem,has_high_grades,inferred_grade_type,final_type,final_type_note
TUCKER VALLEY ELEMENTARY MIDDLE SCHOOL,084103,Middle,elementary + middle,484.375,43.75,46.9375,47.875,47,48.875,49,49.375,49.6875,51.75,50.125,0,0,0,0,382.5,484.375,200.9375,0,0.7896774193548387,1,0.4148387096774193,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Middle but inferred_grade_type=elementary_middle; corrected to elementary_middle
TUCKER COUNTY HIGH SCHOOL,084501,Secondary,high,303.875,0,0,0,0,0,0,0,0,0,0,77.25,77,75.1875,74.4375,0,0,0,303.875,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
ARTHUR I BOREMAN ELEMENTARY SCHOOL,085201,Elementary,elementary,326.5,37.6875,45.5625,48,46.75,48,49.875,50.625,0,0,0,0,0,0,0,326.5,326.5,50.625,0,1,1,0.1550535987748851,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
SISTERSVILLE ELEMENTARY SCHOOL,085202,Elementary,elementary,274.4375,35.1875,40,39.8125,38.875,40.125,39.625,40.8125,0,0,0,0,0,0,0,274.4375,274.4375,40.8125,0,1,1,0.1487132771578228,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
TYLER CONSOLIDATED MIDDLE SCHOOL,085303,Middle,middle,293.5625,0,0,0,0,0,0,0,96.625,99.1875,97.75,0,0,0,0,96.625,293.5625,293.5625,0,0.3291462635724931,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
TYLER CONSOLIDATED HIGH SCHOOL,085503,Secondary,high,387.3125,0,0,0,0,0,0,0,0,0,0,101.3125,97.875,94.6875,93.4375,0,0,0,387.3125,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
BUCKHANNON ACADEMY ELEMENTARY SCHOOL,087202,Elementary,elementary,576.5,78.5,85.4375,84.9375,83,81.75,81.875,81,0,0,0,0,0,0,0,576.5,576.5,81,0,1,1,0.1405030355594102,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
FRENCH CREEK ELEMENTARY,087205,Elementary,elementary,237.4375,21.8125,34.0625,35.125,35.8125,36.4375,37.375,36.8125,0,0,0,0,0,0,0,237.4375,237.4375,36.8125,0,1,1,0.1550408002105817,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
HODGESVILLE ELEMENTARY,087206,Elementary,elementary,161.875,25.8125,21.8125,23.0625,23.3125,23.375,22.1875,22.3125,0,0,0,0,0,0,0,161.875,161.875,22.3125,0,1,1,0.1378378378378378,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
ROCK CAVE ELEMENTARY,087208,Elementary,elementary,132.625,13.75,18.375,19.875,19.8125,20.125,20.5625,20.125,0,0,0,0,0,0,0,132.625,132.625,20.125,0,1,1,0.1517436380772855,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
TENNERTON ELEMENTARY,087209,Elementary,elementary,301.9375,26.0625,44.0625,44.875,44.625,47.1875,47.8125,47.3125,0,0,0,0,0,0,0,301.9375,301.9375,47.3125,0,1,1,0.1566963361622852,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
WASHINGTON DISTRICT ELEMENTARY,087210,Elementary,elementary,129.25,13,19.375,19.4375,19.625,19.3125,18.875,19.625,0,0,0,0,0,0,0,129.25,129.25,19.625,0,1,1,0.1518375241779497,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
UNION ELEMENTARY SCHOOL,087211,Elementary,elementary,290,19.5625,40.1875,43.8125,44.3125,45.8125,47.5625,48.75,0,0,0,0,0,0,0,290,290,48.75,0,1,1,0.168103448,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
B-U MIDDLE SCHOOL,087301,Middle,middle,819.625,0,0,0,0,0,0,0,272.5,274.3125,272.8125,0,0,0,0,272.5,819.625,819.625,0,0.332469117,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
BUCKHANNON UPSHUR HIGH SCHOOL,087501,Secondary,high,1079.5,0.375,0,0,0,0,0,0,0,0,0,303.5625,279.4375,254.125,242,0.375,0.375,0,1079.125,0.000347383,0.000347383,0,0.9996526169522928,FALSE,TRUE,TRUE,high,high,last_reported=Secondary
FORT GAY PK-8,089101,Middle,elementary + middle,532.0769230769231,41.92307692307692,55.30769230769231,53.69230769230769,53,52,52,51.07692307692308,57.07692307692308,57.84615384615385,58.15384615384615,0,0,0,0,416.0769230769231,532.0769230769231,224.15384615384616,0,0.7819864102934798,1,0.4212809021251988,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Middle but inferred_grade_type=elementary_middle; corrected to elementary_middle
CRUM PK-8 SCHOOL,089102,Middle,elementary + middle,249.22222222222223,15.77777777777778,20.88888888888889,21.77777777777778,20.77777777777778,22.666666666666668,23.11111111111111,24.77777777777778,34.111111111111114,33.77777777777778,31.55555555555556,0,0,0,0,183.8888888888889,249.22222222222223,124.22222222222224,0,0.7378510922871155,1,0.4984395898350424,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Middle but inferred_grade_type=elementary_middle; corrected to elementary_middle
BUFFALO ELEMENTARY SCHOOL,089202,Elementary,elementary,443.3125,57.1875,69,65.3125,62.375,61.8125,62.9375,64.6875,0,0,0,0,0,0,0,443.3125,443.3125,64.6875,0,1,1,0.1459185112082334,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
CEREDO ELEMENTARY SCHOOL,089203,,elementary,214.14285714285717,38.142857142857146,30.571428571428573,28.428571428571427,28.571428571428573,28.285714285714285,30.571428571428573,29.571428571428573,0,0,0,0,0,0,0,214.14285714285717,214.14285714285717,29.571428571428573,0,1,1,0.1380920613742495,0,FALSE,TRUE,FALSE,elementary,elementary,no last_reported_type; inferred_grade_type=elementary (name: elementary)
CRUM ELEMENTARY SCHOOL,089206,,elementary,211.8571428571429,17.857142857142858,32.857142857142854,32.57142857142857,33.714285714285715,32.285714285714285,30.142857142857142,32.42857142857143,0,0,0,0,0,0,0,211.8571428571429,211.8571428571429,32.42857142857143,0,1,1,0.153068105,0,FALSE,TRUE,FALSE,elementary,elementary,no last_reported_type; inferred_grade_type=elementary (name: elementary)
DUNLOW ELEMENTARY SCHOOL,089207,Elementary,elementary,85.1875,12.5625,12.1875,12.125,11.625,12.1875,12.3125,12.1875,0,0,0,0,0,0,0,85.1875,85.1875,12.1875,0,1,1,0.1430667644900953,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
FORT GAY ELEMENTARY,089208,,elementary,360,32.333333333333336,47.66666666666666,57,52.333333333333336,53,56,61.66666666666666,0,0,0,0,0,0,0,360,360,61.66666666666666,0,1,1,0.1712962962962962,0,FALSE,TRUE,FALSE,elementary,elementary,no last_reported_type; inferred_grade_type=elementary (name: elementary)
GENOA ELEMENTARY SCHOOL,089209,Elementary,elementary,71.125,0.125,12.1875,11.5625,11.5625,10.9375,11.8125,12.9375,0,0,0,0,0,0,0,71.125,71.125,12.9375,0,1,1,0.1818980667838312,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
KELLOGG ELEMENTARY SCHOOL,089210,Elementary,elementary,430,36.25,60.6875,63.125,64.625,66.625,68.75,69.9375,0,0,0,0,0,0,0,430,430,69.9375,0,1,1,0.1626453488372093,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
KENOVA ELEMENTARY SCHOOL,089211,,elementary,373.8571428571428,57.71428571428572,58.57142857142857,55.85714285714285,53.42857142857143,50,50.85714285714285,47.42857142857143,0,0,0,0,0,0,0,373.8571428571428,373.8571428571428,47.42857142857143,0,1,1,0.12686282,0,FALSE,TRUE,FALSE,elementary,elementary,no last_reported_type; inferred_grade_type=elementary (name: elementary)
LAVALETTE ELEMENTARY SCHOOL,089212,Elementary,elementary,257.5625,32,39.125,36.625,36.3125,38.25,38.0625,37.1875,0,0,0,0,0,0,0,257.5625,257.5625,37.1875,0,1,1,0.1443824314486775,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
PRICHARD ELEMENTARY SCHOOL,089213,Elementary,elementary,149,16.8125,21.3125,21.6875,22.4375,23.4375,22.25,21.0625,0,0,0,0,0,0,0,149,149,21.0625,0,1,1,0.1413590604026845,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
WAYNE ELEMENTARY SCHOOL,089215,Elementary,elementary,539.6875,51.875,80.875,77.8125,79.5625,82.1875,82,85.375,0,0,0,0,0,0,0,539.6875,539.6875,85.375,0,1,1,0.1581933989577301,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
EAST LYNN ELEMENTARY SCHOOL,089216,Elementary,elementary,151,17.3125,23.375,22.4375,22.3125,21.875,21.75,21.9375,0,0,0,0,0,0,0,151,151,21.9375,0,1,1,0.1452814569536424,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
CEREDO-KENOVA ELEMENTARY,089217,Elementary,elementary,614.7777777777778,97.55555555555556,89.66666666666667,89.55555555555556,85.22222222222223,83,83.22222222222223,86.55555555555556,0,0,0,0,0,0,0,614.7777777777778,614.7777777777778,86.55555555555556,0,1,1,0.1407916139526477,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
BUFFALO MIDDLE SCHOOL,089301,Middle,middle,284.4375,0,0,0,0,0,0,0,94.8125,95.5,94.125,0,0,0,0,94.8125,284.4375,284.4375,0,0.3333333333333333,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
CEREDO KENOVA MIDDLE SCHOOL,089302,Middle,middle,251.125,0,0,0,0,0,0,0,82,83.75,85.375,0,0,0,0,82,251.125,251.125,0,0.3265306122448979,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
CRUM MIDDLE SCHOOL,089303,,middle,116.14285714285714,0,0,0,0,0,0,0,39.285714285714285,40,36.85714285714285,0,0,0,0,39.285714285714285,116.14285714285714,116.14285714285714,0,0.3382533825338253,1,1,0,TRUE,FALSE,FALSE,middle,middle,no last_reported_type; inferred_grade_type=middle (name: middle)
FORT GAY MIDDLE SCHOOL,089304,,middle,199,0,0,0,0,0,0,0,64.66666666666667,69,65.33333333333333,0,0,0,0,64.66666666666667,199,199,0,0.3249581239530988,1,1,0,TRUE,FALSE,FALSE,middle,middle,no last_reported_type; inferred_grade_type=middle (name: middle)
WAYNE MIDDLE SCHOOL,089305,Middle,middle,470.0625,0,0,0,0,0,0,0,153.875,156.875,159.3125,0,0,0,0,153.875,470.0625,470.0625,0,0.3273500864246775,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
VINSON MIDDLE SCHOOL,089306,Middle,middle,224.8125,0,0,0,0,0,0,0,73.1875,74.375,77.25,0,0,0,0,73.1875,224.8125,224.8125,0,0.3255490686683347,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
WAYNE HIGH SCHOOL,089506,Secondary,high,624.4375,0,0,0,0,0,0,0,0,0,0,182.75,162.4375,136.8125,142.4375,0,0,0,624.4375,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
TOLSIA HIGH SCHOOL,089507,Secondary,high,390.1875,0,0,0,0,0,0,0,0,0,0,113.1875,98.9375,85.1875,92.875,0,0,0,390.1875,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
SPRING VALLEY HIGH SCHOOL,089508,Secondary,high,1000.0625,0,0,0,0,0,0,0,0,0,0,279.875,249.4375,232.5625,238.1875,0,0,0,1000.0625,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
DIANA ELEMENTARY SCHOOL,091201,,elementary,79.75,5.5,10,8.5,7.75,9.25,7.5,7.75,7.75,7,8.75,0,0,0,0,64,79.75,31.25,0,0.8025078369905956,1,0.3918495297805642,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,no last_reported_type; inferred_grade_type=elementary_middle (name: elementary)
GLADE ELEMENTARY SCHOOL,091202,Elementary,elementary,367.625,44.0625,53.1875,50.6875,50.1875,49,49.1875,35.375,35.9375,0,0,0,0,0,0,367.625,367.625,71.3125,0,1,1,0.1939816388983339,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
HACKER VALLEY ELEMENTARY SCHOOL,091203,Middle,elementary,62.25,6.0625,6.375,7.1875,7.0625,6.25,6.8125,6.5625,6.625,5.0625,4.25,0,0,0,0,52.9375,62.25,22.5,0,0.8504016064257028,1,0.3614457831325301,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Middle but inferred_grade_type=elementary_middle; corrected to elementary_middle
WEBSTER SPRINGS ELEMENTARY SCHOOL,091204,Elementary,elementary,283.3125,28.625,32.0625,32.1875,32.75,34.125,35.5,35.3125,35.9375,8.5625,8.25,0,0,0,0,266.5,283.3125,88.0625,0,0.9406574012795058,1,0.3108316787999117,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Elementary but inferred_grade_type=elementary_middle (Gr 7-8 enrolment > 2 % of total); corrected to elementary_middle
GLADE MIDDLE SCHOOL,091301,,middle,218.25,0,0,0,0,0,0,56.5,53,54.5,54.25,0,0,0,0,109.5,218.25,218.25,0,0.5017182130584192,1,1,0,TRUE,FALSE,FALSE,middle,middle,no last_reported_type; inferred_grade_type=middle (name: middle)
WEBSTER COUNTY HIGH SCHOOL,091501,Secondary,high,519.125,0,0,0,0,0,0,0,0,66,68.25,95.1875,97.5625,97.0625,95.0625,0,134.25,134.25,384.875,0,0.2586082350108355,0.2586082350108355,0.7413917649891645,TRUE,FALSE,TRUE,high,high,last_reported=Secondary
HUNDRED HERITAGE SCHOOL,092201,Middle,,224,18.4375,21.125,21.375,22.25,22.625,23.125,22.9375,23.3125,24,24.8125,0,0,0,0,175.1875,224,95.0625,0,0.7820870535714286,1,0.4243861607142857,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Middle but inferred_grade_type=elementary_middle; corrected to elementary_middle
NEW MARTINSVILLE SCHOOL,092202,Middle,,845.8125,53.5625,101.9375,90.875,86.3125,83.3125,84.1875,83.5,85.75,87.5625,88.8125,0,0,0,0,669.4375,845.8125,345.625,0,0.7914726963718318,1,0.4086307544520801,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Middle but inferred_grade_type=elementary_middle; corrected to elementary_middle
PADEN CITY ELEMENTARY SCHOOL,092203,Elementary,elementary,201.4375,15.6875,27.625,28.375,25.1875,26.1875,27,25.9375,25.4375,0,0,0,0,0,0,201.4375,201.4375,51.375,0,1,1,0.2550418864412038,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
SHORT LINE SCHOOL,092204,Middle,,383.0625,33.875,41.25,38.6875,38.3125,37.75,38.1875,38.25,38.125,38.6875,39.9375,0,0,0,0,304.4375,383.0625,155,0,0.7947462881383586,1,0.4046337085984663,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Middle but inferred_grade_type=elementary_middle; corrected to elementary_middle
WETZEL CO. CTR. FOR CHILDREN & FAMILIES,092205,,,87.2,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2,87.2,0,0,1,1,0,0,FALSE,TRUE,FALSE,elementary,elementary,no last_reported_type; inferred_grade_type=elementary (name: nan)
HUNDRED HIGH SCHOOL,092501,Secondary,high,102,0,0,0,0,0,0,0,0,0,0,26.133333333333333,25.6,25.6,24.666666666666668,0,0,0,102,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
MAGNOLIA HIGH SCHOOL,092502,Secondary,high,383.3333333333333,0,0,0,0,0,0,0,0,0,0,93.26666666666668,94.53333333333332,95.4,100.06666666666666,0,0,0,383.26666666666665,0,0,0,0.9998260869565218,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
PADEN CITY HIGH SCHOOL,092503,Secondary,high,175.66666666666666,0,0,0,0,0,0,0,0,28.2,29.266666666666666,29,29,30.266666666666666,29.933333333333334,0,57.46666666666667,57.46666666666667,118.2,0,0.327134725,0.327134725,0.6728652751423151,TRUE,FALSE,TRUE,high,high,last_reported=Secondary
VALLEY HIGH SCHOOL,092504,Secondary,high,163.86666666666667,0,0,0,0,0,0,0,0,0,0,40.8,40.86666666666667,39.93333333333333,42.266666666666666,0,0,0,163.86666666666667,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
MAGNOLIA HIGH SCHOOL,092505,Secondary,high,336,0,0,0,0,0,0,0,0,0,0,94,73,63,106,0,0,0,336,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
VALLEY HIGH SCHOOL,092506,Secondary,high,172,0,0,0,0,0,0,0,0,0,0,55,52,33,32,0,0,0,172,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
WIRT COUNTY PRIMARY CENTER,094201,Elementary,elementary,393.25,57.4375,65.0625,66.25,67,69.375,68.125,0,0,0,0,0,0,0,0,393.25,393.25,0,0,1,1,0,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
WIRT COUNTY MIDDLE SCHOOL,094301,Middle,middle,289.4375,0,0,0,0,0,0,70.375,73.1875,73.375,72.5,0,0,0,0,143.5625,289.4375,289.4375,0,0.496005182,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
WIRT COUNTY HIGH SCHOOL,094501,Secondary,high,293.9375,0,0,0,0,0,0,0,0,0,0,74.3125,73.625,73.625,72.375,0,0,0,293.9375,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
BLENNERHASSETT ELEMENTARY,096201,Elementary,elementary,476.25,42.6875,70.5,72.875,71.8125,71.5,73.3125,73.5625,0,0,0,0,0,0,0,476.25,476.25,73.5625,0,1,1,0.1544619422572178,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
CRISS ELEMENTARY,096205,Elementary,elementary,269.5625,33.0625,39.4375,37.8125,40.4375,40.5,39.5625,38.75,0,0,0,0,0,0,0,269.5625,269.5625,38.75,0,1,1,0.1437514491073498,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
EMERSON ELEMENTARY,096206,Elementary,elementary,373.75,5.8125,58.5625,59.625,60.1875,60.875,64.25,64.4375,0,0,0,0,0,0,0,373.75,373.75,64.4375,0,1,1,0.1724080267558528,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
FAIRPLAINS ELEMENTARY,096207,Elementary,elementary,206.66666666666663,28.73333333333333,31.666666666666668,32.93333333333333,30.33333333333333,29.2,27.33333333333333,26.466666666666665,0,0,0,0,0,0,0,206.66666666666663,206.66666666666663,26.466666666666665,0,1,1,0.1280645161290322,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
GIHON ELEMENTARY,096208,Elementary,elementary,300,46.5625,45.625,43,42.625,40.9375,40.25,41,0,0,0,0,0,0,0,300,300,41,0,1,1,0.1366666666666666,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
GREENMONT ELEMENTARY,096209,Elementary,elementary,239.5,21.1875,35.8125,36.9375,36.625,35.6875,36.25,37,0,0,0,0,0,0,0,239.5,239.5,37,0,1,1,0.1544885177453027,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
JEFFERSON ELEMENTARY CENTER,096211,Elementary,elementary,486.75,56.0625,74.125,72.6875,73.625,70.5,69.9375,69.8125,0,0,0,0,0,0,0,486.75,486.75,69.8125,0,1,1,0.1434257832562917,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
KANAWHA ELEMENTARY,096212,Elementary,elementary,292.5,34.1875,42.1875,44.125,43,43.5,43,42.5,0,0,0,0,0,0,0,292.5,292.5,42.5,0,1,1,0.1452991452991453,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
LUBECK ELEMENTARY,096215,Elementary,elementary,401.4375,37.8125,61.3125,61.3125,58.5625,61.0625,59.75,61.625,0,0,0,0,0,0,0,401.4375,401.4375,61.625,0,1,1,0.1535108204888681,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
MADISON ELEMENTARY,096216,Elementary,elementary,313,63.375,39.625,41.625,41.625,41.8125,41.75,43.1875,0,0,0,0,0,0,0,313,313,43.1875,0,1,1,0.137979233,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
MCKINLEY ELEMENTARY,096218,Elementary,elementary,295.7,32.5,45.7,43,44.3,42.7,44.4,43.1,0,0,0,0,0,0,0,295.7,295.7,43.1,0,1,1,0.1457558336151505,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
MINERAL WELLS ELEMENTARY,096219,Elementary,elementary,541,40,81.75,81.25,82.9375,83.25,85,86.8125,0,0,0,0,0,0,0,541,541,86.8125,0,1,1,0.1604667282809611,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
NEALE ELEMENTARY,096222,Elementary,elementary,375.5625,35.125,60.5625,59.5,54.8125,55.25,56,54.3125,0,0,0,0,0,0,0,375.5625,375.5625,54.3125,0,1,1,0.1446164087202529,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
VIENNA ELEMENTARY,096231,Elementary,elementary,304.6875,39.5,41.8125,43.6875,45,44.375,44.8125,45.5,0,0,0,0,0,0,0,304.6875,304.6875,45.5,0,1,1,0.1493333333333333,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
WAVERLY ELEMENTARY,096234,Elementary,elementary,141.1,18,18.1,18,18.2,18.4,17.6,17.1,15.7,0,0,0,0,0,0,141.1,141.1,32.8,0,1,1,0.2324592487597448,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
WILLIAMSTOWN ELEMENTARY,096235,Elementary,elementary,551.625,52.0625,69.6875,74,73.75,75.9375,76.4375,78.5,51.25,0,0,0,0,0,0,551.625,551.625,129.75,0,1,1,0.2352141400407885,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
WORTHINGTON ELEMENTARY,096236,Elementary,elementary,213.6,0.2,30.8,33.1,34.5,37.6,38.5,38.9,0,0,0,0,0,0,0,213.6,213.6,38.9,0,1,1,0.1821161048689138,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
FRANKLIN ELEMENTARY CENTER,096237,Elementary,elementary,284.5,44.5,42,41.4375,39.6875,38.8125,38.75,39.3125,0,0,0,0,0,0,0,284.5,284.5,39.3125,0,1,1,0.1381810193321616,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
MARTIN ELEMENTARY SCHOOL,096238,Elementary,elementary,257,32.9375,36.75,36.75,36.5625,36.5625,37.8125,39.625,0,0,0,0,0,0,0,257,257,39.625,0,1,1,0.1541828793774319,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
BLENNERHASSETT MIDDLE SCHOOL,096401,Middle,middle,517.8125,0,0,0,0,0,0,0,171.125,173.375,173.3125,0,0,0,0,171.125,517.8125,517.8125,0,0.3304767652383826,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
EDISON MIDDLE SCHOOL,096402,Middle,middle,617.6875,0,0,0,0,0,0,0,206.1875,207.125,204.375,0,0,0,0,206.1875,617.6875,617.6875,0,0.3338055246382677,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
HAMILTON MIDDLE SCHOOL,096404,Middle,middle,512.6875,0,0,0,0,0,0,0,169.375,171.625,171.6875,0,0,0,0,169.375,512.6875,512.6875,0,0.3303669389247836,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
JACKSON MIDDLE SCHOOL,096405,Middle,middle,502.625,0,0,0,0,0,0,0,166.125,166.3125,170.1875,0,0,0,0,166.125,502.625,502.625,0,0.330514797,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
VAN DEVENDER MIDDLE SCHOOL,096406,Middle,middle,349.93333333333334,0,0,0,0,0,0,0,115.33333333333331,118.26666666666668,116.33333333333331,0,0,0,0,115.33333333333331,349.93333333333334,349.93333333333334,0,0.3295865879215088,1,1,0,TRUE,FALSE,FALSE,middle,middle,last_reported=Middle
PARKERSBURG HIGH SCHOOL,096501,Secondary,high,1714.9375,0,0,0,0,0,0,0,0,0,0,488.4375,459.6875,401.5,365.3125,0,0,0,1714.9375,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
PARKERSBURG SOUTH HIGH SCHOOL,096502,Secondary,high,1507.0625,0,0,0,0,0,0,0,0,0,0,405.625,390.9375,357.875,352.625,0,0,0,1507.0625,0,0,0,1,FALSE,FALSE,TRUE,high,high,last_reported=Secondary
WILLIAMSTOWN HIGH SCHOOL,096503,Secondary,high,636.1875,0,0,0,0,0,0,0,34.25,98.5,99.9375,104,100.875,101.875,96.75,34.25,232.6875,232.6875,403.5,0.05383633,0.3657530209254347,0.3657530209254347,0.6342469790745653,TRUE,FALSE,TRUE,high,high,last_reported=Secondary
BAILEYSVILLE ELEMENTARY & MIDDLE SCHOOL,098201,Middle,elementary + middle,314.1875,18.5,32.75,31.5,32.0625,32.125,31.625,33.3125,33.8125,33.9375,34.5625,0,0,0,0,245.6875,314.1875,135.625,0,0.7819773224587229,1,0.4316689874676745,0,TRUE,TRUE,FALSE,elementary_middle,elementary_middle,last_reported=Middle but inferred_grade_type=elementary_middle; corrected to elementary_middle
BERLIN MCKINNEY ELEMENTARY SCHOOL,098202,Elementary,elementary,376.25,62.25,65.875,67.3125,61,59.75,59.9375,0.125,0,0,0,0,0,0,0,376.25,376.25,0.125,0,1,1,0.000332226,0,FALSE,TRUE,FALSE,elementary,elementary,last_reported=Elementary
