local_school_id,year,district_code,District,school_code,school_name,Enrollment,school_type,reported_type,inferred_type_from_grades,Pre-K,Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
18212,2025,18,Doddridge,212,Doddridge County Early Learning Academy,165.0,Primary,Primary,Primary,84.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18301,2025,18,Doddridge,301,Doddridge County Middle School,352.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,92.0,88.0,81.0,91.0,0.0,0.0,0.0,0.0
18501,2025,18,Doddridge,501,Doddridge County High School,355.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,94.0,101.0,69.0
20101,2025,20,Fayette,101,Fayetteville PK-8,526.0,Middle,Middle,Middle,54.0,45.0,43.0,42.0,56.0,53.0,45.0,65.0,66.0,57.0,0.0,0.0,0.0,0.0
20102,2025,20,Fayette,102,Valley PK-8,532.0,Middle,Middle,Middle,50.0,56.0,53.0,54.0,54.0,57.0,62.0,49.0,52.0,45.0,0.0,0.0,0.0,0.0
20103,2025,20,Fayette,103,Meadow Bridge Regional School,403.0,Secondary,Secondary,Secondary,18.0,26.0,20.0,22.0,32.0,25.0,30.0,41.0,30.0,40.0,21.0,30.0,33.0,35.0
20201,2025,20,Fayette,201,Ansted Elementary,168.0,Elementary,Elementary,Elementary,23.0,24.0,19.0,18.0,23.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20206,2025,20,Fayette,206,Divide Elementary,189.0,Elementary,Elementary,Elementary,15.0,29.0,16.0,23.0,31.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20227,2025,20,Fayette,227,New River Primary,576.0,Primary,Primary,Primary,108.0,148.0,150.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20228,2025,20,Fayette,228,New River Intermediate,523.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,188.0,172.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20302,2025,20,Fayette,302,Oak Hill Middle School,625.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,195.0,210.0,0.0,0.0,0.0,0.0
20504,2025,20,Fayette,504,Midland Trail High,616.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,73.0,76.0,105.0,105.0,101.0,86.0
20506,2025,20,Fayette,506,Oak Hill High,1057.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,259.0,258.0,264.0
22206,2025,22,Gilmer,206,Gilmer County Elementary School,299.0,Elementary,Elementary,Elementary,43.0,38.0,38.0,49.0,37.0,49.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22501,2025,22,Gilmer,501,Gilmer County High School,421.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,59.0,63.0,73.0,47.0,67.0,66.0
24101,2025,24,Grant,101,Union Educational Complex,186.0,Secondary,Secondary,Secondary,9.0,11.0,12.0,11.0,18.0,9.0,11.0,9.0,17.0,20.0,15.0,10.0,19.0,15.0
24202,2025,24,Grant,202,Maysville Elementary School,203.0,Elementary,Elementary,Middle,20.0,22.0,34.0,22.0,35.0,34.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
24203,2025,24,Grant,203,Petersburg Elementary School,640.0,Elementary,Elementary,Middle,74.0,89.0,86.0,73.0,84.0,73.0,70.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
24501,2025,24,Grant,501,Petersburg High School,582.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,86.0,111.0,105.0,101.0,84.0
26101,2025,26,Greenbrier,101,Crichton Elementary,86.0,Elementary,Elementary,Elementary,11.0,9.0,14.0,15.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26102,2025,26,Greenbrier,102,Rainelle Elementary,186.0,Elementary,Elementary,Elementary,23.0,23.0,34.0,27.0,37.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26103,2025,26,Greenbrier,103,Rupert Elementary,136.0,Elementary,Elementary,Elementary,21.0,20.0,18.0,23.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26104,2025,26,Greenbrier,104,Smoot Elementary,142.0,Elementary,Elementary,Elementary,16.0,19.0,23.0,21.0,21.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26201,2025,26,Greenbrier,201,Alderson Elementary,180.0,Elementary,Elementary,Elementary,31.0,32.0,31.0,14.0,19.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26204,2025,26,Greenbrier,204,Frankford Elementary,213.0,Elementary,Elementary,Elementary,24.0,23.0,44.0,32.0,33.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26205,2025,26,Greenbrier,205,Lewisburg Elementary,413.0,Elementary,Elementary,Elementary,46.0,57.0,63.0,58.0,71.0,53.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26207,2025,26,Greenbrier,207,Ronceverte Elementary,362.0,Elementary,Elementary,Elementary,28.0,47.0,42.0,60.0,60.0,65.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26208,2025,26,Greenbrier,208,White Sulphur Elementary,309.0,Elementary,Elementary,Elementary,28.0,39.0,58.0,53.0,44.0,40.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26406,2025,26,Greenbrier,406,Eastern Greenbrier Middle School,685.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,216.0,233.0,0.0,0.0,0.0,0.0
26407,2025,26,Greenbrier,407,Western Greenbrier Middle School,287.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,100.0,100.0,0.0,0.0,0.0,0.0
26501,2025,26,Greenbrier,501,Greenbrier East High School,995.0,Secondary,Secondary,Secondary,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,270.0,227.0,229.0
26502,2025,26,Greenbrier,502,Greenbrier West High School,350.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,73.0,91.0,85.0
26599,2025,26,Greenbrier,599,The Achievement Center,32.0,Alternative,Alternative,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,8.0,5.0,4.0,5.0
28209,2025,28,Hampshire,209,Capon Bridge Elementary School,326.0,Elementary,Elementary,Elementary,36.0,63.0,52.0,37.0,51.0,52.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28210,2025,28,Hampshire,210,Ice Mountain Elementary School,204.0,Elementary,Elementary,Elementary,22.0,37.0,39.0,30.0,27.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28211,2025,28,Hampshire,211,Windy Ridge Elementary School,325.0,Elementary,Elementary,Elementary,34.0,46.0,47.0,47.0,58.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28212,2025,28,Hampshire,212,South Branch Elementary School,467.0,Elementary,Elementary,Elementary,61.0,68.0,65.0,65.0,72.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28401,2025,28,Hampshire,401,Capon Bridge Middle School,219.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,73.0,75.0,0.0,0.0,0.0,0.0
28402,2025,28,Hampshire,402,Romney Middle School,364.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,114.0,109.0,0.0,0.0,0.0,0.0
28501,2025,28,Hampshire,501,Hampshire Senior High School,740.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,194.0,162.0,175.0
29208,2025,29,Hancock,208,New Manchester Elementary School,267.0,Elementary,Elementary,Elementary,29.0,44.0,60.0,43.0,49.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29210,2025,29,Hancock,210,A. T. Allison Elementary School,258.0,Elementary,Elementary,Elementary,44.0,45.0,39.0,42.0,31.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29211,2025,29,Hancock,211,Weirton Elementary,777.0,Elementary,Elementary,Elementary,105.0,148.0,127.0,126.0,130.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29301,2025,29,Hancock,301,Weir Middle School,493.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,96.0,130.0,138.0,129.0,0.0,0.0,0.0,0.0
29303,2025,29,Hancock,303,Oak Glen Middle School,465.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,104.0,119.0,125.0,117.0,0.0,0.0,0.0,0.0
29501,2025,29,Hancock,501,Oak Glen High School,469.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,121.0,130.0,104.0
29502,2025,29,Hancock,502,Weir High School,582.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,160.0,152.0,118.0
31202,2025,31,Hardy,202,Moorefield Elementary School,431.0,Primary,Primary,Primary,106.0,108.0,110.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31204,2025,31,Hardy,204,East Hardy Elementary School,364.0,Elementary,Elementary,Middle,43.0,43.0,45.0,60.0,45.0,45.0,34.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
31205,2025,31,Hardy,205,Moorefield Intermediate School,308.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,118.0,91.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31301,2025,31,Hardy,301,Moorefield Middle School,311.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,97.0,109.0,0.0,0.0,0.0,0.0
31501,2025,31,Hardy,501,East Hardy High School,288.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,49.0,55.0,51.0,48.0
31502,2025,31,Hardy,502,Moorefield High School,480.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,127.0,112.0,143.0
33208,2025,33,Harrison,208,Johnson Elementary School,739.0,Elementary,Elementary,Elementary,115.0,103.0,97.0,90.0,119.0,113.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33210,2025,33,Harrison,210,Lost Creek Elementary School,103.0,Elementary,Elementary,Elementary,10.0,18.0,13.0,18.0,19.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33211,2025,33,Harrison,211,Lumberport Elementary School,224.0,Elementary,Elementary,Elementary,18.0,36.0,28.0,27.0,45.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33213,2025,33,Harrison,213,North View Elementary School,242.0,Elementary,Elementary,Elementary,34.0,38.0,40.0,28.0,34.0,39.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33220,2025,33,Harrison,220,Simpson Elementary School,521.0,Elementary,Elementary,Elementary,69.0,67.0,88.0,74.0,75.0,78.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33225,2025,33,Harrison,225,West Milford Elementary School,356.0,Elementary,Elementary,Elementary,44.0,47.0,55.0,47.0,63.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33231,2025,33,Harrison,231,Big Elm Elementary School,561.0,Elementary,Elementary,Elementary,87.0,79.0,86.0,81.0,71.0,84.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33232,2025,33,Harrison,232,Nutter Fort Primary School,582.0,Primary,Primary,Primary,145.0,136.0,151.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33233,2025,33,Harrison,233,Nutter Fort Intermediate School,445.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,151.0,152.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33234,2025,33,Harrison,234,Salem Elementary,171.0,Elementary,Elementary,Elementary,19.0,33.0,23.0,23.0,27.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33236,2025,33,Harrison,236,Victory Elementary School,320.0,Elementary,Elementary,Elementary,41.0,37.0,52.0,51.0,51.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33303,2025,33,Harrison,303,Bridgeport Middle School,590.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,189.0,201.0,0.0,0.0,0.0,0.0
33304,2025,33,Harrison,304,Lincoln Middle School,394.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,140.0,130.0,0.0,0.0,0.0,0.0
33307,2025,33,Harrison,307,Washington Irving Middle School,533.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,171.0,197.0,0.0,0.0,0.0,0.0
33308,2025,33,Harrison,308,South Harrison Middle School,244.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,77.0,86.0,0.0,0.0,0.0,0.0
33309,2025,33,Harrison,309,Mountaineer Middle School,351.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,104.0,0.0,0.0,0.0,0.0
33501,2025,33,Harrison,501,Bridgeport High School,817.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,210.0,199.0,216.0
33502,2025,33,Harrison,502,Liberty High School,346.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,81.0,87.0,91.0
33503,2025,33,Harrison,503,Lincoln High School,527.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,154.0,107.0,109.0
33505,2025,33,Harrison,505,South Harrison High School,365.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,95.0,90.0,83.0
33506,2025,33,Harrison,506,Robert C Byrd High School,687.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,150.0,190.0,131.0
33507,2025,33,Harrison,507,United High School,147.0,Alternative,Alternative,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,42.0,54.0,35.0
33509,2025,33,Harrison,509,Evolution High School,53.0,Alternative,Alternative,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,12.0,12.0
35201,2025,35,Jackson,201,Cottageville Elementary School,159.0,Elementary,Elementary,Elementary,17.0,19.0,22.0,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35203,2025,35,Jackson,203,Evans Elementary School,147.0,Elementary,Elementary,Elementary,15.0,21.0,28.0,20.0,23.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35204,2025,35,Jackson,204,Fairplain Elementary School,149.0,Elementary,Elementary,Elementary,26.0,19.0,22.0,23.0,17.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35205,2025,35,Jackson,205,Gilmore Elementary School,155.0,Elementary,Elementary,Elementary,17.0,29.0,23.0,20.0,19.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35206,2025,35,Jackson,206,Kenna Elementary School,225.0,Elementary,Elementary,Elementary,26.0,34.0,32.0,30.0,41.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35207,2025,35,Jackson,207,Henry J Kaiser Elementary School,291.0,Primary,Primary,Primary,69.0,76.0,80.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35208,2025,35,Jackson,208,Ravenswood Grade School,216.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,72.0,63.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35209,2025,35,Jackson,209,Ripley Elementary School,569.0,Elementary,Elementary,Elementary,60.0,80.0,82.0,92.0,95.0,95.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35301,2025,35,Jackson,301,Ravenswood Middle School,306.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,91.0,106.0,0.0,0.0,0.0,0.0
35302,2025,35,Jackson,302,Ripley Middle School,586.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,183.0,184.0,0.0,0.0,0.0,0.0
35501,2025,35,Jackson,501,Ravenswood High School,397.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,84.0,97.0,89.0
35502,2025,35,Jackson,502,Ripley High School,768.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,197.0,186.0,159.0
37201,2025,37,Jefferson,201,Blue Ridge Elementary School,369.0,Elementary,Elementary,Elementary,42.0,51.0,54.0,65.0,49.0,52.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37202,2025,37,Jefferson,202,North Jefferson Elementary,243.0,Elementary,Elementary,Elementary,19.0,36.0,34.0,37.0,26.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37203,2025,37,Jefferson,203,Page Jackson Elementary,365.0,Primary,Primary,Primary,23.0,110.0,115.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37204,2025,37,Jefferson,204,Ranson Elementary School,256.0,Elementary,Elementary,Elementary,2.0,40.0,43.0,40.0,44.0,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37205,2025,37,Jefferson,205,Shepherdstown Elementary School,308.0,Elementary,Elementary,Elementary,1.0,42.0,43.0,47.0,72.0,60.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37206,2025,37,Jefferson,206,C. W. Shipley Elementary School,348.0,Elementary,Elementary,Elementary,0.0,57.0,46.0,50.0,59.0,72.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37207,2025,37,Jefferson,207,South Jefferson Elementary School,453.0,Elementary,Elementary,Elementary,41.0,64.0,63.0,72.0,70.0,64.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37208,2025,37,Jefferson,208,Wright Denny Intermediate School,376.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,119.0,125.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37209,2025,37,Jefferson,209,T A Lowery Elementary School,528.0,Elementary,Elementary,Elementary,102.0,63.0,70.0,65.0,72.0,81.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37210,2025,37,Jefferson,210,Driswood Elementary School,348.0,Elementary,Elementary,Elementary,58.0,43.0,48.0,46.0,50.0,47.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37401,2025,37,Jefferson,401,Charles Town Middle School,603.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,219.0,198.0,0.0,0.0,0.0,0.0
37402,2025,37,Jefferson,402,Harpers Ferry Middle School,550.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,195.0,186.0,0.0,0.0,0.0,0.0
37403,2025,37,Jefferson,403,Shepherdstown Middle School,308.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,95.0,125.0,0.0,0.0,0.0,0.0
37404,2025,37,Jefferson,404,Wildwood Middle School,428.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,149.0,138.0,0.0,0.0,0.0,0.0
37501,2025,37,Jefferson,501,Jefferson High School,1431.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,361.0,354.0,350.0
37502,2025,37,Jefferson,502,Washington High School,1457.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,380.0,375.0,314.0
39201,2025,39,Kanawha,201,Alban Elementary School,376.0,Elementary,Elementary,Elementary,49.0,60.0,61.0,51.0,55.0,56.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39202,2025,39,Kanawha,202,Alum Creek Elementary School,150.0,Elementary,Elementary,Elementary,14.0,23.0,22.0,10.0,30.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39203,2025,39,Kanawha,203,Andrews Heights Elementary School,232.0,Elementary,Elementary,Elementary,35.0,31.0,32.0,29.0,37.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39204,2025,39,Kanawha,204,Anne Bailey Elementary School,221.0,Elementary,Elementary,Elementary,34.0,41.0,38.0,25.0,24.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39206,2025,39,Kanawha,206,Belle Elementary School,255.0,Elementary,Elementary,Elementary,31.0,43.0,34.0,33.0,37.0,39.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39213,2025,39,Kanawha,213,Cedar Grove Elementary School,159.0,Elementary,Elementary,Elementary,18.0,35.0,21.0,24.0,19.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39214,2025,39,Kanawha,214,Central Elementary School,304.0,Elementary,Elementary,Elementary,38.0,46.0,40.0,41.0,53.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39215,2025,39,Kanawha,215,Chamberlain Elementary School,225.0,Elementary,Elementary,Elementary,40.0,24.0,28.0,27.0,39.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39218,2025,39,Kanawha,218,Chesapeake Elementary School,205.0,Elementary,Elementary,Elementary,26.0,32.0,31.0,23.0,37.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39219,2025,39,Kanawha,219,Clendenin Elementary School,335.0,Elementary,Elementary,Elementary,28.0,54.0,55.0,45.0,66.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39220,2025,39,Kanawha,220,Cross Lanes Elementary School,292.0,Elementary,Elementary,Elementary,47.0,36.0,38.0,48.0,34.0,44.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39222,2025,39,Kanawha,222,Dunbar Primary Center,270.0,Primary,Primary,Primary,57.0,80.0,62.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39226,2025,39,Kanawha,226,Flinn Elementary School,430.0,Elementary,Elementary,Elementary,53.0,74.0,56.0,83.0,85.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39234,2025,39,Kanawha,234,Holz Elementary School,304.0,Elementary,Elementary,Elementary,34.0,46.0,48.0,44.0,48.0,50.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39235,2025,39,Kanawha,235,Kanawha City Elementary School,241.0,Elementary,Elementary,Elementary,50.0,34.0,33.0,30.0,41.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39237,2025,39,Kanawha,237,Kenna Elementary School,180.0,Elementary,Elementary,Elementary,17.0,26.0,19.0,31.0,30.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39239,2025,39,Kanawha,239,Lakewood Elementary School,292.0,Elementary,Elementary,Elementary,33.0,43.0,34.0,44.0,44.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39241,2025,39,Kanawha,241,Malden Elementary School,160.0,Elementary,Elementary,Elementary,37.0,20.0,26.0,30.0,22.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39243,2025,39,Kanawha,243,Mary Ingles Elementary School,143.0,Elementary,Elementary,Elementary,19.0,17.0,26.0,20.0,19.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39244,2025,39,Kanawha,244,Midland Trail Elementary School,158.0,Elementary,Elementary,Elementary,17.0,24.0,22.0,26.0,21.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39246,2025,39,Kanawha,246,Montrose Elementary School,224.0,Elementary,Elementary,Elementary,18.0,38.0,30.0,33.0,35.0,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39248,2025,39,Kanawha,248,Nitro Elementary School,377.0,Elementary,Elementary,Elementary,75.0,46.0,47.0,50.0,60.0,49.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39250,2025,39,Kanawha,250,Overbrook Elementary School,375.0,Elementary,Elementary,Elementary,18.0,55.0,55.0,48.0,69.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39253,2025,39,Kanawha,253,Pinch Elementary School,281.0,Elementary,Elementary,Elementary,16.0,36.0,43.0,42.0,60.0,39.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39254,2025,39,Kanawha,254,Point Harmony Elementary School,440.0,Elementary,Elementary,Elementary,20.0,66.0,70.0,71.0,67.0,68.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39255,2025,39,Kanawha,255,Pratt Elementary School,148.0,Elementary,Elementary,Elementary,16.0,25.0,18.0,25.0,22.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39257,2025,39,Kanawha,257,Richmond Elementary School,213.0,Elementary,Elementary,Elementary,27.0,29.0,37.0,21.0,35.0,26.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39260,2025,39,Kanawha,260,Ruffner Elementary School,270.0,Elementary,Elementary,Elementary,37.0,41.0,37.0,43.0,39.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39261,2025,39,Kanawha,261,Ruthlawn Elementary School,224.0,Elementary,Elementary,Elementary,32.0,41.0,26.0,25.0,43.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39262,2025,39,Kanawha,262,Sharon Dawes Elementary School,131.0,Elementary,Elementary,Elementary,13.0,23.0,19.0,16.0,21.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39263,2025,39,Kanawha,263,Shoals Elementary School,191.0,Elementary,Elementary,Elementary,27.0,28.0,31.0,22.0,33.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39264,2025,39,Kanawha,264,Sissonville Elementary School,216.0,Elementary,Elementary,Elementary,29.0,39.0,30.0,40.0,37.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39275,2025,39,Kanawha,275,Weberwood Elementary School,247.0,Elementary,Elementary,Elementary,16.0,32.0,38.0,40.0,34.0,42.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39279,2025,39,Kanawha,279,Elk Elementary Center,475.0,Elementary,Elementary,Elementary,75.0,68.0,62.0,78.0,65.0,66.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
